Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status
Tabla de cifrado 5.0 – Número del modelo de representation de los datos,,,,Reservadas para uso local,,,,Operational
